h,s,v,value
103,8,219,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,216,0
96,6,214,0
96,6,212,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,216,0
83,5,216,0
83,5,215,0
66,6,215,0
83,5,213,0
83,5,214,0
96,6,215,0
96,6,216,0
103,8,218,0
103,8,217,0
109,9,220,0
109,9,217,0
109,10,214,0
109,9,216,0
109,9,217,0
103,8,216,0
103,8,217,0
103,8,217,0
103,8,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,218,0
103,8,220,0
103,8,219,0
96,6,219,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,218,0
96,6,219,0
96,6,219,0
96,6,218,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
83,5,216,0
83,5,216,0
66,6,216,0
83,5,214,0
83,5,214,0
96,6,215,0
96,6,215,0
103,8,217,0
103,8,216,0
109,9,221,0
109,9,218,0
109,10,214,0
109,9,217,0
109,9,217,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,217,0
103,8,219,0
103,8,219,0
96,6,219,0
96,6,217,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,219,0
96,6,220,0
96,6,219,0
96,6,217,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,216,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
83,5,216,0
83,5,216,0
66,6,216,0
83,5,214,0
83,5,214,0
96,6,215,0
96,6,215,0
103,8,216,0
103,8,215,0
109,9,218,0
109,9,216,0
109,10,214,0
109,9,218,0
109,9,218,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
103,8,218,0
103,8,218,0
96,6,217,0
96,6,215,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,216,0
96,6,218,0
96,6,220,0
96,6,220,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,212,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
83,5,216,0
83,5,216,0
66,6,216,0
83,5,214,0
83,5,213,0
96,6,215,0
96,6,215,0
103,8,216,0
103,8,216,0
109,9,216,0
109,9,216,0
109,9,216,0
109,9,219,0
109,9,219,0
103,8,218,0
103,8,218,0
103,8,218,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
103,8,217,0
103,8,216,0
96,6,216,0
96,6,214,0
96,6,212,0
96,6,211,0
96,6,213,0
96,6,215,0
96,6,218,0
96,6,219,0
96,6,219,0
96,6,217,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,213,0
96,6,212,0
96,6,212,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
83,5,215,0
83,5,215,0
66,6,215,0
83,5,213,0
83,5,213,0
96,6,215,0
96,6,215,0
103,8,217,0
103,8,216,0
109,9,219,0
109,9,220,0
109,9,221,0
109,9,219,0
109,9,219,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
103,8,218,0
103,8,217,0
96,6,216,0
96,6,216,0
96,6,214,0
96,6,211,0
96,6,212,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,214,0
96,6,216,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,219,0
96,6,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
83,5,215,0
83,5,214,0
66,6,213,0
83,5,211,0
83,5,212,0
96,6,215,0
96,6,216,0
103,8,217,0
103,8,216,0
109,9,218,0
109,9,221,0
109,9,225,0
109,9,219,0
109,9,219,0
103,8,218,0
103,8,218,0
103,8,218,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,216,0
103,8,218,0
103,8,217,0
96,6,217,0
96,6,216,0
96,6,214,0
96,6,212,0
96,6,212,0
96,6,213,0
96,6,214,0
96,6,213,0
96,6,214,0
96,6,216,0
96,6,218,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
83,5,215,0
83,5,214,0
66,6,214,0
83,5,211,0
83,5,212,0
96,6,215,0
96,6,215,0
103,8,217,0
103,8,216,0
109,9,219,0
109,9,222,0
109,9,225,0
109,9,220,0
109,9,220,0
103,8,218,0
103,8,218,0
103,8,218,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
103,8,218,0
103,8,218,0
96,6,217,0
96,6,217,0
96,6,215,0
96,6,212,0
96,6,212,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,215,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
83,5,216,0
83,5,214,0
66,6,214,0
83,5,212,0
83,5,212,0
96,6,214,0
96,6,215,0
103,8,216,0
103,8,215,0
109,9,217,0
109,9,219,0
109,9,221,0
109,9,221,0
109,9,220,0
103,8,219,0
103,8,218,0
103,8,218,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
103,8,218,0
103,8,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,215,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,212,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,214,0
96,6,213,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
83,5,215,0
83,5,213,0
66,6,214,0
83,5,212,0
83,5,212,0
96,6,214,0
96,6,215,0
103,8,217,0
103,8,216,0
109,9,215,0
109,9,216,0
109,9,217,0
109,9,220,0
109,9,220,0
103,8,218,0
103,8,218,0
103,8,218,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,216,0
103,8,218,0
103,8,219,0
96,6,217,0
96,6,218,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,217,0
96,6,218,0
96,6,216,0
96,6,215,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,212,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
83,5,214,0
83,5,213,0
66,6,213,0
83,5,212,0
83,5,212,0
96,6,214,0
96,6,215,0
103,8,217,0
103,8,217,0
109,9,217,0
109,9,217,0
109,9,217,0
109,9,219,0
109,9,219,0
103,8,218,0
103,8,218,0
103,8,218,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
103,8,219,0
103,8,219,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,218,0
96,6,219,0
96,6,217,0
96,6,215,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
83,5,214,0
83,5,213,0
66,6,214,0
83,5,213,0
83,5,213,0
96,6,214,0
96,6,214,0
103,8,217,0
103,8,217,0
109,9,218,0
109,9,218,0
109,9,217,0
109,9,218,0
109,9,218,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
103,8,219,0
103,8,218,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,215,0
96,6,216,0
96,6,218,0
96,6,218,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
83,5,215,0
83,5,214,0
66,6,215,0
83,5,214,0
83,5,213,0
96,6,213,0
96,6,213,0
103,8,215,0
103,8,216,0
109,9,216,0
109,9,216,0
109,9,216,0
109,9,217,0
109,9,217,0
103,8,216,0
103,8,216,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,218,0
103,8,219,0
103,8,218,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,216,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,214,0
96,6,214,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,219,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
83,5,216,0
66,6,216,0
66,6,216,0
83,5,215,0
83,5,213,0
96,6,213,0
96,6,212,0
103,8,214,0
103,8,214,0
109,9,216,0
109,9,216,0
109,9,217,0
109,9,217,0
109,9,217,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
103,8,219,0
103,8,219,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,215,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,215,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,215,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,215,0
83,5,215,0
83,5,215,0
83,5,215,0
66,6,216,0
66,6,215,0
83,5,213,0
83,5,214,0
96,6,214,0
96,6,212,0
103,8,214,0
103,8,216,0
103,8,215,0
103,8,215,0
103,8,215,0
109,9,217,0
109,9,217,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
103,8,219,0
103,8,219,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,215,0
83,5,215,0
83,5,215,0
66,6,216,0
66,6,214,0
83,5,213,0
83,5,214,0
96,6,214,0
96,6,212,0
103,8,214,0
103,8,216,0
103,8,217,0
103,8,217,0
103,8,216,0
109,9,217,0
109,9,217,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
103,8,218,0
103,8,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
83,5,215,0
83,5,215,0
83,5,215,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,214,0
66,6,215,0
66,6,214,0
83,5,213,0
83,5,213,0
96,6,213,0
96,6,212,0
103,8,214,0
103,8,216,0
103,8,218,0
103,8,217,0
103,8,216,0
109,9,217,0
109,9,217,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
103,8,218,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
83,5,215,0
83,5,215,0
83,5,215,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,213,0
83,5,213,0
66,6,214,0
66,6,214,0
83,5,213,0
83,5,213,0
96,6,213,0
96,6,212,0
103,8,215,0
103,8,216,0
103,8,220,0
103,8,218,0
103,8,216,0
109,9,217,0
109,9,217,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
103,8,218,0
103,8,218,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,212,0
96,6,211,0
96,6,211,0
96,6,211,0
96,6,212,0
96,6,212,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
83,5,215,0
83,5,215,0
83,5,215,0
83,5,214,0
83,5,214,0
83,5,213,0
83,5,213,0
83,5,213,0
66,6,213,0
66,6,214,0
83,5,213,0
83,5,212,0
96,6,213,0
96,6,213,0
103,8,216,0
103,8,216,0
103,8,222,0
103,8,221,0
103,8,218,0
109,9,217,0
109,9,217,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
103,8,218,0
103,8,218,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,214,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,214,0
96,6,213,0
96,6,212,0
96,6,212,0
96,6,212,0
96,6,212,0
96,6,212,0
96,6,212,0
96,6,215,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,215,0
96,6,214,0
96,6,215,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
96,6,217,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,218,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,217,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,214,0
83,5,215,0
83,5,215,0
83,5,214,0
83,5,214,0
83,5,214,0
83,5,213,0
83,5,213,0
83,5,213,0
66,6,213,0
66,6,215,0
83,5,214,0
83,5,212,0
96,6,213,0
96,6,214,0
103,8,217,0
103,8,216,0
103,8,221,0
103,8,219,0
103,8,217,0
109,9,217,0
109,9,217,0
103,8,217,0
103,8,217,0
103,8,217,0
103,8,218,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
96,6,216,0
103,8,218,0
103,8,218,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,215,0
96,6,213,0
96,6,213,0
96,6,213,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,214,0
96,6,215,0
96,6,215,0
96,6,216,0
96,6,215,0
96,6,215,0
96,6,215,0
